ID_Record,Legal Account,Bus External ID,Legal Firm,Legal Type,Legal Type Def,Legal Status,LE Creation Date,LE Modified Date,LE Closed Date,Legal Tax Category,IRS TIN ID,MPID,GIIN ID,FACTA ID,WCIS ID,TEFRA ID,Flag LE Closed Date vs LE Modified Date,Flag LE Closed Date vs LE Creation Date,Flag Closed Date vs Status
815,34182062,3GSL0552,Parker & Zimmerman Associates,AFFRS,Affairs,ACTIVE,1994-09-18,2003-11-25,,M,3549792,612967,975400,912091277,46060,2853598,N,N,N
69,10454443,6LTF0435,Evans & Nelson Counsel,AG,Agriculture,ACTIVE,2004-08-21,2010-08-12,,N,7214270,125182,757288,793335621,17445,9535984,N,N,N
748,20500952,8TID0447,Vasquez & Evans Law,TRADR,Trader credential account,ACTIVE,2011-08-02,2019-02-28,,Ba,4179574,457765,854849,446913567,24409,6044366,N,N,N
291,73726461,2GJK0101,Roberts & Jackson Law,AFF,Available Funds File,ACTIVE,1994-05-03,2003-07-24,,Ba,7038568,615631,232459,487736207,26561,1163339,N,N,N
676,66813463,9BSF0119,,AFF,Available Funds File,CLOSED,1996-02-23,2007-03-29,2016-11-09,G,4786673,332709,281884,205835303,55079,4107518,N,N,N
444,45989749,8YEN0337,Garcia & Carter Attorneys,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,HISTORY,2023-07-10,,2024-01-19,N,6271546,357853,858857,745491124,34295,1256786,N,N,N
347,88945087,0JOQ0555,Williams & Jackson Consultants,CREDIT,Credit Account,ACTIVE,2005-12-08,2010-10-28,,Bt,4329307,511431,594926,813041372,71968,8181880,N,N,N
559,47780283,0HLO0740,Fisher & Evans Law,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,1992-10-04,1997-04-28,,M,3686367,695387,882976,209772803,69256,6607480,N,N,N
542,72538149,6WZX0187,Baker & Quinn Consultants,BENE,Beneficiary credentail for investment,ACTIVE,1999-09-16,2004-02-14,,D,4535270,704688,155981,645160522,82724,8486982,N,N,N
108,11192066,7COG0915,Roberts & Anderson Counsel,BANK,Bank Division,HISTORY,2016-08-03,2017-05-07,2023-07-04,D,1384484,941917,809275,241449685,57264,7865237,N,N,N
907,97405000,9STJ0746,Davis & Roberts Law,AG,Agriculture,ACTIVE,2001-08-05,2013-02-24,,Bt,4350270,271658,809285,813746539,34162,1161353,N,N,N
508,62319030,3JCJ0640,Roberts & Garcia Advisors,TRADR,Trader credential account,ACTIVE,2021-04-09,2022-01-31,,Bt,5194070,639337,508258,957170269,42937,2775146,N,N,N
840,17180297,0LEX0507,Vasquez & Williams Partners,AG,Agriculture,ACTIVE,2022-09-10,2023-08-19,,I,2494884,851225,600215,673937994,72636,2891524,N,N,N
971,37828211,0DNU0252,Harris & Davis Attorneys,CREDIT,Credit Account,ACTIVE,2000-03-07,2021-10-02,,M,7612098,542929,360221,304995735,51605,1645208,N,N,N
721,60422965,6STC0470,Fisher & Owens Solicitors,AG,Agriculture,ACTIVE,1996-04-07,2008-05-10,,I,6089432,673312,689452,264833072,52410,2109423,N,N,N
116,95583720,9FWR0602,Williams & Garcia Law,BENE,Beneficiary credentail for investment,ACTIVE,1991-08-28,1998-06-11,,I,5857742,387999,684352,673903175,16221,6019849,N,N,N
921,52405006,9AFH0747,Carter & Quinn Law,AG,Agriculture,ACTIVE,1999-08-23,2010-05-09,,I,5916125,263786,663889,924247086,35526,4982144,N,N,N
939,73115564,7OMI0776,Lewis & Evans Litigators,AFFRS,Affairs,HISTORY,2002-05-07,2006-12-29,2021-04-14,N,8129216,475505,528424,733277498,60746,7630457,N,N,N
698,85385775,4EYY0758,Anderson & Evans Advisors,AFF,Available Funds File,ACTIVE,1993-08-30,2019-10-25,,G,2409169,685910,457439,987725777,86076,7867470,N,N,N
196,90690909,5GAX0646,,AFF,Available Funds File,ACTIVE,1993-10-31,1993-12-11,,G,7312548,747778,329373,137441897,88146,1124205,N,N,N
176,66894867,3WSL0343,Roberts & Parker Justice,AG,Agriculture,ACTIVE,1992-05-28,2021-04-10,,G,8510078,628427,801614,133869626,97267,5760303,N,N,N
653,42513296,3NAI0387,Jackson & Fisher Advisors,AFFRS,Affairs,CLOSED,1994-02-21,1995-05-18,1997-09-08,Bt,1429968,224464,411045,692267094,27930,2310138,N,N,N
467,54312709,1SRV0278,Fisher & Quinn Partners,TRADR,Trader credential account,ACTIVE,2011-08-17,2012-01-03,,I,8999120,818480,666694,543816923,57745,9713183,N,N,N
956,85318734,7VDQ0269,Harris & Smith Solicitors,AFD,Allowance For Depreciation,ACTIVE,2007-06-05,2008-03-06,,Bt,5048662,119162,174081,357303123,35669,7698796,N,N,N
205,32988815,1KBM0358,Owens & Harris Advisors,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2005-05-08,,,N,6215660,539642,607811,952029741,58629,9505345,N,N,N
624,22710910,2WOT0842,Underwood & Anderson Advocates,AFD,Allowance For Depreciation,ACTIVE,2011-12-15,2016-03-21,,Ba,8525323,431826,417747,876628783,31921,6143812,N,N,N
461,37828211,3ICJ0481,Williams & Smith Attorneys,ADVIS,Legal Advisor,ACTIVE,2005-06-17,2016-11-25,,N,8885179,735718,973347,359742627,97483,5864154,N,N,N
51,15209281,4QWI0716,Taylor & Garcia Barristers,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2016-07-18,2019-01-17,,N,6409784,205403,804970,720310050,65772,4607492,N,N,N
849,48937510,5UBL0530,Roberts & King Barristers,AFD,Allowance For Depreciation,ACTIVE,2020-09-25,2020-10-12,,N,9281100,392659,202810,490798142,90809,9703979,N,N,N
616,27949585,9SZU0926,Jackson & Fisher Defenders,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,CLOSED,2003-10-06,2006-07-21,2022-03-11,N,8242188,534581,675314,152825349,86201,1792238,N,N,N
950,45522817,2SCM0752,,TRADR,Trader credential account,ACTIVE,1998-02-16,2004-03-19,,D,2519228,643043,492955,300136021,26504,2519592,N,N,N
800,53456759,5JKO0883,Jackson & Young Law,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2018-02-19,2019-01-18,,G,4240226,898357,572042,525738325,99460,6618087,N,N,N
774,33141145,3LHV0596,Williams & Anderson Defenders,ADVIS,Legal Advisor,ACTIVE,2015-03-25,2021-12-25,,Bt,2292785,393082,756473,814053647,45002,1868468,N,N,N
377,12497117,1FAZ0638,Garcia & Evans Advocates,AFD,Allowance For Depreciation,ACTIVE,2004-07-30,2004-11-23,,Bt,6432769,596529,119888,425571900,72051,3716230,N,N,N
140,88007260,7RQN0405,Parker & Garcia Advisors,TRADR,Trader credential account,ACTIVE,2011-07-21,2023-08-27,,I,8941362,380574,580003,978764544,59557,9589400,N,N,N
740,14378492,6YTG0875,King & Anderson Partners,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2022-10-02,2024-01-08,,M,5221925,338768,789532,231996693,52475,1140590,N,N,N
550,68976534,0WJC0202,Taylor & Jackson Defenders,AFD,Allowance For Depreciation,ACTIVE,2021-11-14,,,Bt,6306916,735820,613599,643011930,37082,6560717,N,N,N
146,73175446,3BCP0529,Williams & Nelson Legal,BENE,Beneficiary credentail for investment,HISTORY,2013-09-06,,2019-11-21,Bt,8462428,638826,440609,442488702,45227,9828515,N,N,N
44,80471878,2WAN0007,Fisher & Davis Justice,AFD,Allowance For Depreciation,ACTIVE,1998-10-24,2015-07-21,,Bt,1948821,420040,243610,261080891,28607,2062012,N,N,N
561,32988815,0WJC0202,Vasquez & Anderson Advocates,TRADR,Trader credential account,HISTORY,2007-11-23,2022-08-06,2022-08-09,M,8254804,297132,202236,571917906,94866,6829457,N,N,N
731,51817631,9HPR0315,,AG,Agriculture,ACTIVE,2007-01-24,2020-06-03,,I,4722591,457424,181910,206936765,34661,2656491,N,N,N
802,15355224,9EDZ0439,Williams & Young Law,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2005-10-26,,,D,6103019,559630,104315,488470501,61874,8426485,N,N,N
794,57814916,2WLY0059,Evans & Vasquez Defenders,CREDIT,Credit Account,HISTORY,2000-06-04,2006-12-26,2020-12-08,M,4859336,987630,896430,174673722,97712,2616171,N,N,N
987,23259595,0MCI0589,Carter & Garcia Partners,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",HISTORY,2011-05-22,2013-07-15,2015-11-06,G,2229104,301436,815472,468554638,63243,6436779,N,N,N
430,36423981,5MLJ0217,Anderson & Roberts Barristers,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2020-01-16,2023-01-18,,G,3667667,250942,902086,617097536,69962,8035437,N,N,N
830,35930692,8OKF0807,Baker & Owens Defenders,CREDIT,Credit Account,ACTIVE,2012-03-23,2016-08-06,,Ba,4432861,313103,191718,873403570,20363,2374004,N,N,N
380,87623877,2AMT0588,,AG,Agriculture,ACTIVE,2018-08-14,2018-12-28,,G,7654710,375099,483058,572249829,77313,5205042,N,N,N
500,33429565,3ZNC0623,Anderson & Harris Law,AG,Agriculture,ACTIVE,2000-12-01,2007-04-27,,Bt,6566129,302510,245072,436120262,93104,5424609,N,N,N
332,69715333,3HUD0850,Williams & Zimmerman Legal,ADVIS,Legal Advisor,ACTIVE,1992-12-28,2011-06-17,,G,6195434,933228,640770,743578259,57609,5953664,N,N,N
455,78901033,4HPA0321,Fisher & Davis Defenders,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2017-01-05,,,N,9337819,530519,276486,338132175,84115,7252725,N,N,N
636,31676836,3XKP0503,Nelson & Young Associates,BENE,Beneficiary credentail for investment,ACTIVE,2004-08-01,2015-03-13,,N,9772939,894955,626968,786452405,69693,5592929,N,N,N
470,37171780,0JIA0370,Underwood & Anderson Attorneys,AFF,Available Funds File,ACTIVE,2015-11-25,2022-05-20,,Ba,6027201,236759,523453,163190828,77484,1485161,N,N,N
525,78731433,8SHV0457,Anderson & Garcia Associates,AFF,Available Funds File,HISTORY,2013-05-21,2021-06-22,2022-12-12,I,8338385,701259,698049,475046409,35260,9923880,N,N,N
404,44514217,2WAN0007,Roberts & Underwood Attorneys,TRADR,Trader credential account,HISTORY,1991-04-01,1997-03-04,2020-01-25,D,6009228,411532,917829,875956523,64030,4520477,N,N,N
449,68433278,8KKV0250,Nelson & Quinn Litigators,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",CLOSED,2017-08-18,2022-07-30,2023-09-04,N,5942545,875701,523325,756608980,51155,1563326,N,N,N
343,70975614,4GYE0541,King & Garcia Partners,AG,Agriculture,ACTIVE,1998-05-29,2008-10-02,,Bt,2564955,668789,292734,963703993,90480,3526767,N,N,N
172,13017177,8INO0928,Evans & Smith Legal,CORP,Corporation Division,ACTIVE,2019-03-27,2020-05-04,,Bt,2386887,112078,988322,123317615,63671,6100480,N,N,N
481,27442307,9BLQ0598,Nelson & Roberts Defenders,CORP,Corporation Division,HISTORY,1999-03-22,2022-03-19,2023-01-13,D,5231400,932486,683189,158305966,70301,6464135,N,N,N
540,18844395,6SFY0947,Quinn & Garcia Advisors,TRADR,Trader credential account,ACTIVE,2009-11-25,2010-03-14,,M,9726387,445977,520848,573156108,61620,5264763,N,N,N
157,51363026,0EUI0941,Baker & Zimmerman Legal,AG,Agriculture,ACTIVE,2001-11-17,,,Bt,9663566,966563,512352,999813282,30797,5930856,N,N,N
277,61280142,9ATY0110,,CORP,Corporation Division,ACTIVE,2003-08-04,2004-06-09,,M,2126531,809010,981183,911073712,64515,3088454,N,N,N
61,76657548,4FAB0251,Harris & Nelson Advisors,CREDIT,Credit Account,ACTIVE,1995-07-16,2001-06-13,,I,2904048,745687,882342,726626394,34254,8883854,N,N,N
60,18492606,7JZU0477,Smith & Parker Counselors,AFFRS,Affairs,ACTIVE,2010-03-04,2017-02-04,,N,8256486,974760,111368,528739777,42118,7988616,N,N,N
241,48297731,0YSF0641,Smith & Quinn Law,ADVIS,Legal Advisor,ACTIVE,2015-08-04,2020-11-25,,D,4876174,864063,788464,918531841,27322,6436254,N,N,N
829,92898143,8VCP0359,Garcia & Underwood Associates,AFF,Available Funds File,ACTIVE,2011-11-02,,,M,1144136,713066,137732,570853373,83395,5708794,N,N,N
97,84832673,4QTQ0909,,CREDIT,Credit Account,ACTIVE,2002-04-04,2014-01-01,,D,8622739,522714,889136,206896180,22281,8610296,N,N,N
289,87910940,4LBC0874,Williams & Lewis Advisors,BENE,Beneficiary credentail for investment,ACTIVE,2008-07-17,2012-10-24,,M,6586464,626936,831710,252142379,31380,2072643,N,N,N
84,32988815,6AZE0745,Martin & Jackson Solicitors,CREDIT,Credit Account,CLOSED,2004-05-26,2017-10-04,2020-01-24,Ba,8474623,451591,695707,727676377,29466,2905824,N,N,N
997,73923649,6QXO0889,Smith & Martin Solicitors,AFF,Available Funds File,ACTIVE,1990-08-06,1990-11-27,,I,6947963,136669,650891,555729286,85411,1803673,N,N,N
715,72922651,6PKV0559,Underwood & Harris Attorneys,CORP,Corporation Division,ACTIVE,1991-03-25,2005-06-27,,N,9623767,925807,424310,339693389,82253,2466448,N,N,N
498,28711131,8LBM0585,Vasquez & Lewis Advisors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,1998-05-28,2005-04-25,,Ba,7327023,869320,507593,517926805,39776,2382697,N,N,N
208,49583973,6WZX0187,,BENE,Beneficiary credentail for investment,ACTIVE,2022-03-23,2022-09-26,,Ba,3761903,607997,472991,426500824,50148,4615156,N,N,N
503,82111994,3ILY0387,Nelson & Owens Law,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2006-01-16,2012-10-23,,Bt,3596490,396301,477343,219296094,30857,8463006,N,N,N
553,29211455,4TTX0550,Young & Baker Associates,AFD,Allowance For Depreciation,ACTIVE,2008-11-03,,,M,7226526,530723,760951,992308143,79075,8090252,N,N,N
830,62189574,8MKK0551,,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1991-08-10,2014-03-06,,I,8653695,478165,497226,678490863,47877,1382129,N,N,N
512,29026094,3HXG0936,Baker & Jackson Prosecutors,BANK,Bank Division,ACTIVE,2018-12-13,2019-03-08,,G,4383902,130709,872979,757046644,89959,9360230,N,N,N
530,22340420,1ADZ0030,Martin & Smith Litigators,AG,Agriculture,CLOSED,2004-10-27,2017-05-22,2020-09-19,G,8031196,806084,259758,850275537,19436,2716913,N,N,N
152,66894867,1YIE0920,Underwood & Zimmerman Attorneys,AFFRS,Affairs,ACTIVE,2003-05-01,2003-09-18,,I,3069935,776057,786271,170899612,13324,8076066,N,N,N
982,45624217,0MFV0233,Taylor & Baker Counsel,BANK,Bank Division,ACTIVE,2022-01-01,2023-08-16,,N,5877668,272393,451832,548764452,16796,1107610,N,N,N
555,31100059,3UWL0354,Baker & Jackson Justice,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,1995-07-10,2014-02-16,,I,3448489,126049,558889,671959244,68075,2996804,N,N,N
602,86299615,0KET0492,Vasquez & Martin Associates,TRADR,Trader credential account,ACTIVE,2006-04-09,,,N,5687407,942779,545935,270275912,57747,1747108,N,N,N
395,80745939,9BQV0640,Anderson & Carter Litigators,ADVIS,Legal Advisor,ACTIVE,2017-03-13,2021-10-19,,Ba,1782462,661138,614714,362049278,97463,7387792,N,N,N
415,94084740,9EDZ0439,Martin & Roberts Law,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,HISTORY,2005-11-04,2011-03-06,2020-01-11,G,1241594,783082,751106,443654151,61824,1994866,N,N,N
121,20545243,7BKF0681,Martin & Anderson Advisors,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2008-07-19,2011-03-07,,M,2747646,566357,832141,437452830,81859,5370376,N,N,N
749,61902829,6GTB0669,Nelson & Smith Attorneys,BANK,Bank Division,ACTIVE,2010-04-29,2019-08-26,,Bt,2223140,748437,839292,865527608,98891,6926379,N,N,N
105,82989756,5YQL0088,Nelson & Williams Consultants,BENE,Beneficiary credentail for investment,ACTIVE,1994-01-05,1998-11-09,,M,8290605,978375,331883,426392096,77803,1454426,N,N,N
403,99858674,8DWB0007,Roberts & Harris Prosecutors,BANK,Bank Division,ACTIVE,2004-02-12,2023-05-29,,D,5907267,538484,784928,421131607,42468,7766783,N,N,N
709,69715333,8MGK0315,Harris & King Counselors,ADVIS,Legal Advisor,ACTIVE,2016-01-25,2017-10-28,,Bt,3589245,222009,374333,558116469,68418,6608763,N,N,N
848,51283716,7TJJ0818,King & Jackson Litigators,TRADR,Trader credential account,ACTIVE,2008-03-10,,,G,5644794,688440,728601,590517359,95408,2071775,N,N,N
592,24471856,2RPP0509,,BANK,Bank Division,ACTIVE,2009-09-22,2013-05-09,,Bt,8453449,441347,960020,529834080,93249,3808135,N,N,N
961,48384435,0NLL0818,Quinn & Williams Barristers,BANK,Bank Division,ACTIVE,2023-02-23,2023-12-24,,I,6408705,500856,112962,432199652,70720,6853957,N,N,N
602,46885331,3IFW0330,Davis & Vasquez Advocates,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2011-12-01,2015-12-24,,N,7777053,209726,332479,113984903,92731,1978686,N,N,N
181,28711131,9URB0602,Harris & Fisher Barristers,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2008-06-30,,,Ba,2256946,773347,858571,404714208,76954,5876669,N,N,N
34,37171780,7LJP0235,Zimmerman & Carter Legal,AG,Agriculture,ACTIVE,1994-01-30,1996-10-03,,M,3520542,165591,167484,695922294,61762,7657616,N,N,N
177,12498825,3IFB0971,Roberts & Baker Consultants,BENE,Beneficiary credentail for investment,CLOSED,2013-08-31,2015-06-30,2023-11-04,M,5021493,725329,903864,800403431,84280,2999324,N,N,N
725,31502103,6JSS0789,Vasquez & Harris Litigators,BANK,Bank Division,HISTORY,2008-07-02,2014-09-13,2014-11-12,D,3554922,268054,865557,923887238,58364,2291550,N,N,N
400,28902520,4HHR0598,Taylor & Martin Counselors,BENE,Beneficiary credentail for investment,ACTIVE,2006-12-03,,,I,5553919,912072,640297,334623343,98095,4811165,N,N,N
410,71642403,0DMN0273,Fisher & Lewis Associates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2018-10-16,2019-03-31,,G,7394412,326843,757899,594156068,43889,7833963,N,N,N
673,94078585,9AGP0073,Young & Fisher Attorneys,BANK,Bank Division,CLOSED,1991-11-08,2019-06-06,2020-10-11,D,6137932,239404,289215,851429752,10429,7777115,N,N,N
546,33545401,4TFK0954,Taylor & Evans Partners,AFF,Available Funds File,ACTIVE,2017-07-14,2017-10-04,,Ba,2799143,501565,599663,201806337,10213,6250461,N,N,N
747,52047810,8RJM0901,Davis & Underwood Litigators,TRADR,Trader credential account,ACTIVE,2023-03-23,2023-06-10,,I,9531243,423310,461402,277443691,60970,5742402,N,N,N
351,51460112,8WPI0546,Martin & Garcia Solicitors,AG,Agriculture,ACTIVE,1992-02-11,2020-02-15,,Bt,8013558,223047,418197,264931842,16936,1276621,N,N,N
312,63480411,8SLY0149,Vasquez & Davis Advocates,AFD,Allowance For Depreciation,ACTIVE,2009-08-03,,,G,3187655,396405,580276,404795129,28798,6654255,N,N,N
859,17972223,3NCQ0913,Anderson & Parker Associates,CREDIT,Credit Account,ACTIVE,1994-05-19,2011-09-04,,Ba,2102906,490916,844885,313264673,78241,4925670,N,N,N
799,55947333,7JZU0477,Lewis & King Attorneys,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",HISTORY,2016-03-29,2021-04-14,2021-10-08,M,8179372,919145,819272,457772955,87695,6798390,N,N,N
1000,88675739,5RQV0258,King & Zimmerman Barristers,BANK,Bank Division,ACTIVE,2013-09-11,,,Ba,2908938,552312,827158,871217623,92678,9253461,N,N,N
312,85014964,6MAD0799,,CREDIT,Credit Account,ACTIVE,1994-02-26,2008-04-18,,G,1512930,776854,462380,459259743,35305,2555032,N,N,N
618,94100035,1BRT0384,,CREDIT,Credit Account,CLOSED,1998-09-08,2000-10-28,2013-07-23,M,1614784,696986,475180,178341232,71547,8255286,N,N,N
970,46107877,9RFG0850,Anderson & King Partners,TRADR,Trader credential account,CLOSED,1999-12-16,,2021-09-07,G,7864905,836143,429146,933093388,89304,5617121,N,N,N
131,96881023,1EVW0817,Nelson & Vasquez Justice,CREDIT,Credit Account,ACTIVE,1998-04-28,2007-07-06,,Bt,3703880,262280,562055,753975048,89737,9393405,N,N,N
277,83303286,8INO0928,Smith & Williams Legal,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2011-07-21,2015-03-28,,I,1723578,352483,222308,528248176,48168,8275904,N,N,N
545,85707929,9JTK0938,Smith & Harris Associates,AFF,Available Funds File,ACTIVE,2020-11-09,2021-07-27,,M,2765572,658379,987243,719613669,30926,9745214,N,N,N
359,69715333,7ZAA0721,Fisher & Lewis Defenders,AFFRS,Affairs,ACTIVE,2008-09-11,2021-03-25,,N,9769520,119545,613423,434994304,59811,3371725,N,N,N
836,27123129,3GQJ0617,Williams & Nelson Legal,AG,Agriculture,HISTORY,2005-04-26,2015-03-12,2020-02-10,Bt,4213994,343638,426868,906358103,33106,5093717,N,N,N
470,88832905,0CWP0153,Davis & King Defenders,AFF,Available Funds File,CLOSED,2010-07-10,2015-03-05,2023-10-30,Ba,3377705,685437,794161,508870671,76657,8799020,N,N,N
758,22921827,8CIA0108,Zimmerman & Taylor Litigators,BANK,Bank Division,ACTIVE,2003-06-14,2020-05-24,,G,9314977,318225,219575,521273965,25223,1773860,N,N,N
494,48297731,4TBS0512,Anderson & Young Partners,BANK,Bank Division,ACTIVE,2000-06-09,2006-07-10,,Ba,2602042,503890,766372,551533493,42607,3072575,N,N,N
59,11339176,2MWS0546,King & Parker Solicitors,TRADR,Trader credential account,ACTIVE,1992-08-19,2017-04-16,,D,3162519,413155,926502,670168642,11897,3947064,N,N,N
259,63118447,5JDF0530,Nelson & Vasquez Barristers,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2023-07-09,2023-10-02,,G,6105712,789851,662606,477997043,72114,6959950,N,N,N
472,93507249,1XGO0422,Nelson & Quinn Law,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,2008-04-21,,2024-01-24,Ba,4659280,731127,528196,308401611,19144,1779052,N,N,N
512,35771047,8EQF0512,Zimmerman & Garcia Law,AG,Agriculture,ACTIVE,2011-12-31,2020-04-24,,G,1292503,247791,834406,512695270,94054,2412507,N,N,N
578,17180297,3HWF0360,Nelson & Taylor Litigators,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,1992-08-28,2001-05-28,,G,5271590,466236,335590,258134507,57200,6246807,N,N,N
458,82989756,7IUA0141,Williams & Underwood Advisors,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2021-07-02,2022-09-09,,G,9026657,331051,250119,599332297,50303,7333290,N,N,N
817,82989756,4XKK0560,Nelson & Baker Justice,BENE,Beneficiary credentail for investment,ACTIVE,1994-11-06,1999-05-22,,Ba,8766484,381754,617553,186768362,43286,8158683,N,N,N
73,76551515,6DJA0531,,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,CLOSED,1994-07-21,2015-03-31,2022-04-24,Bt,7917623,763991,713797,742394187,92368,4690880,N,N,N
946,62374487,5DGG0847,Davis & Smith Justice,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,1995-04-02,2007-04-23,,I,3911612,779989,939451,694927191,67521,9454175,N,N,N
852,27123129,8NXE0088,Anderson & Williams Counsel,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2013-08-30,2014-07-28,,Bt,8407581,528206,115200,506053401,93318,7859199,N,N,N
923,54396323,0JMT0729,,CREDIT,Credit Account,CLOSED,1991-11-05,1994-10-03,1996-04-05,M,5731212,431051,524444,324476584,68995,6521612,N,N,N
273,36595547,0LHN0343,Martin & Taylor Legal,AFF,Available Funds File,ACTIVE,2010-08-03,2016-08-06,,G,5591548,656736,327613,442073347,13772,1591215,N,N,N
497,92393246,1CAW0777,Nelson & Parker Associates,CORP,Corporation Division,ACTIVE,2010-09-30,2018-10-28,,G,6683114,689612,696002,963178299,71159,9931201,N,N,N
598,12571700,3YMO0512,Evans & Smith Associates,BENE,Beneficiary credentail for investment,ACTIVE,1992-05-22,1997-03-09,,D,7241901,199188,471012,713576087,81743,9459119,N,N,N
184,52062651,9XSJ0791,Quinn & Harris Legal,TRADR,Trader credential account,ACTIVE,2006-05-26,2015-03-17,,Ba,6015905,187002,748125,945476092,70222,8858820,N,N,N
350,54196388,5YZS0230,Martin & Zimmerman Advisors,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2020-03-02,2020-11-01,,N,3074750,587888,496608,774043742,71465,3745650,N,N,N
848,21380250,2VTE0907,Davis & Martin Defenders,AFF,Available Funds File,ACTIVE,2003-05-30,2017-12-10,,Ba,1294469,153598,906230,911683640,92475,5871295,N,N,N
238,73426409,4KNN0429,Nelson & Williams Prosecutors,TRADR,Trader credential account,ACTIVE,2005-05-24,2007-09-13,,I,2082090,249096,899529,125834748,22825,3476594,N,N,N
590,87952297,2GGI1000,,CREDIT,Credit Account,ACTIVE,2011-12-06,2024-01-25,,N,3299628,452322,640662,322160324,31495,5204611,N,N,N
457,29385482,4XQB0485,Young & Evans Law,BANK,Bank Division,ACTIVE,2015-10-08,2023-01-09,,I,7624359,316283,429800,726216013,86410,7134381,N,N,N
143,70024192,6SIM0228,Taylor & Parker Prosecutors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2009-04-27,2016-02-15,,I,7888849,788289,994239,821371505,37502,4703687,N,N,N
315,55049958,4WYH0578,Lewis & Carter Attorneys,BENE,Beneficiary credentail for investment,ACTIVE,2014-04-19,2023-01-12,,Ba,7135820,123224,285178,215392692,52171,4011768,N,N,N
817,77519707,5QOE0961,Smith & Parker Legal,CREDIT,Credit Account,ACTIVE,2009-02-24,2019-09-12,,M,5601434,539440,965691,579215499,40061,1880647,N,N,N
619,37828211,5QOE0961,Young & Garcia Associates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,CLOSED,2018-06-11,2019-06-01,2019-07-25,N,9743362,643111,500170,702301453,71757,9869579,N,N,N
551,17972223,7XJA0291,Harris & Evans Prosecutors,TRADR,Trader credential account,ACTIVE,1998-11-19,2017-05-05,,I,2749446,931685,441731,911341704,23588,5082492,N,N,N
