ID_Record,Account,Branch,External ID,Business Status,Company Name,Account Type,Creation Date,Modified Date,Closed Date,Business TAG,Security Category,Flag Closed Date vs Modified Date,Flag Closed Date vs Creation Date,Flag Closed Date vs Status
29,29,9HOI,9HOI0029,ACTIVE,Excellent First Ventures,UANS,2016-04-16,2017-09-13,2007-01-09,TXS,5,Y,Y,Y
945,945,3YIQ,4HHR0598,CLOSED,Alpha Innovative Enterprises,VCKM,2021-07-26,2023-01-23,2010-11-06,XRA,3,Y,Y,N
187,187,6WZX,2APF0289,ACTIVE,Apex Creative Group,HERA,2017-09-04,2021-02-13,,TXS,1,N,N,N
729,729,7WLU,7WLU0729,CLOSED,Alpha Dynamic Solutions,GLKB,1999-12-24,2013-06-24,2020-10-04,ZKV,2,N,N,N
925,925,5WXW,5WXW0925,ACTIVE,,WASB,2001-06-11,2022-03-24,,ZKV,1,N,N,N
777,777,1CAW,1CAW0777,ACTIVE,Fusion Revolutionary Innovations,GLKB,2006-04-28,2011-08-08,,ZKV,3,N,N,N
230,230,7MKI,7MKI0230,ACTIVE,Pioneer Creative Group,HERA,1993-09-15,2005-07-05,1991-10-08,TXS,0,Y,Y,Y
838,838,2UFO,2UFO0838,ACTIVE,Pioneer Impactful Industries,YAKT,2006-07-01,2015-07-14,,TXS,0,N,N,N
302,302,1EKO,1DPY0542,CLOSED,Superior Inspire Solutions,WASB,2014-07-19,2023-07-10,2023-07-18,TXS,4,N,N,N
267,267,2GRS,2GRS0267,ACTIVE,Vibrant Cutting-Edge Solutions,YAKT,2011-12-05,2023-02-15,,XRA,3,N,N,N
941,941,0EUI,5JUJ0852,ACTIVE,Apex Smart Technologies,HAYQ,2005-10-01,2021-08-20,,TXS,3,N,N,N
727,727,7ZEE,7ZEE0727,ACTIVE,Brilliant Power Solutions,GLKB,1999-08-13,2005-07-27,,XRA,5,N,N,N
682,682,2YCD,2YCD0682,ACTIVE,Proactive Synergistic Industries,XEXM,2004-09-02,2017-07-30,,XRA,2,N,N,N
770,770,0YXO,0YXO0770,ACTIVE,Omega First Technologies,VCKM,2012-02-18,2018-04-01,,TXS,5,N,N,N
365,365,2ONB,2ONB0365,HISTORY,Mega Evolution Solutions,YAKT,2002-01-14,2020-12-21,2023-03-22,XRA,0,N,N,N
372,372,1VZV,4PUJ0034,CLOSED,Visionary Global Solutions,VCKM,2012-02-15,2018-08-28,2019-05-15,TXS,4,N,N,N
751,751,1VTF,1VTF0751,ACTIVE,Superior Evolution Dynamics,UANS,2015-01-03,2022-04-30,2012-11-30,ZKV,3,Y,Y,Y
670,670,7RUC,9OXP0677,HISTORY,Epic Dynamic Networks,GLKB,2012-06-07,2019-06-26,2020-01-24,TXS,5,N,N,N
235,235,7LJP,7LJP0235,ACTIVE,Fusion Evolve Systems,YAKT,1993-11-18,2003-07-15,,TXS,0,N,N,N
604,604,1NBS,6OLS0044,CLOSED,,YAKT,1996-08-13,2006-04-05,2023-05-01,ZKV,5,N,N,N
475,475,4XBE,4XBE0475,ACTIVE,Omega Dynamic Group,HAYQ,2004-06-18,2017-01-23,,XRA,2,N,N,N
901,901,8RJM,6TEA0222,ACTIVE,Fusion Impactful Enterprises,HAYQ,2005-08-08,2010-05-11,,TXS,4,N,N,N
637,637,6NVB,5SHH0476,ACTIVE,Epic Global Labs,WASB,1995-11-05,2013-08-21,,XRA,5,N,N,N
512,512,4TBS,4TBS0512,ACTIVE,Swift Sustainable Systems,GLKB,2015-05-03,2019-11-21,,XRA,0,N,N,N
883,883,5JKO,5JKO0883,CLOSED,,VBCW,1994-10-08,2011-07-26,2013-11-07,TXS,5,N,N,N
398,398,0ZOC,0ZOC0398,ACTIVE,Flexible Ingenious Industries,VCKM,2004-10-29,2015-04-25,,ZKV,3,N,N,N
233,233,0MFV,8GER0715,ACTIVE,Mega Transformative Group,XEXM,2019-02-08,2023-07-13,,XRA,4,N,N,N
638,638,8XDE,8XDE0638,CLOSED,Ultimate Dynamic Ventures,XEXM,2006-10-11,2009-08-26,2010-01-13,ZKV,1,N,N,N
474,474,9BVN,4TAG0594,ACTIVE,Visionary Dynamic Systems,GLKB,1992-03-22,2001-04-21,,TXS,4,N,N,N
789,789,1JAN,1JAN0789,HISTORY,Creative Creative Industries,GLKB,2018-07-03,2020-09-09,2020-12-06,XRA,4,N,N,N
714,714,3ZEE,3ZEE0714,CLOSED,Alpha Strive Corp,HERA,2010-04-14,2020-12-05,2004-03-24,ZKV,0,Y,Y,N
696,696,1WXN,1WXN0696,ACTIVE,,VCKM,2011-06-08,2016-02-18,1990-06-27,XRA,2,Y,Y,Y
287,287,7ATV,7ATV0287,ACTIVE,Superior Impactful Networks,HAYQ,2002-05-08,,,ZKV,3,N,N,N
402,402,6AOH,6AOH0402,ACTIVE,Omega Future Solutions,WASB,2021-03-21,2022-10-20,2016-06-18,ZKV,4,Y,Y,Y
587,587,4WSI,4WSI0587,ACTIVE,Brilliant Global Enterprises,GLKB,2020-12-25,2021-01-17,,XRA,2,N,N,N
598,598,9BLQ,9BLQ0598,CLOSED,Tech Synergistic Solutions,HAYQ,2006-06-02,2017-01-07,2019-01-27,XRA,2,N,N,N
360,360,3HWF,5ZCF0346,ACTIVE,Mega Inspiration Enterprises,HAYQ,1998-07-25,2013-12-31,1998-07-16,TXS,1,Y,Y,Y
962,962,7ZLB,7ZLB0962,ACTIVE,Epic Precision Solutions,GLKB,2015-06-21,2020-04-10,,ZKV,1,N,N,N
791,791,2ZTS,2ZTS0791,ACTIVE,Excellent Advanced Enterprises,WASB,2006-08-20,2017-12-16,,TXS,5,N,N,N
677,677,9OXP,3IUU0439,ACTIVE,Innovative Vision Corp,GLKB,1995-07-17,2008-02-22,1990-02-05,TXS,4,Y,Y,Y
244,244,0MGZ,0MGZ0244,HISTORY,Infinite Strive Solutions,UANS,1990-06-08,1998-09-11,2007-12-18,ZKV,2,N,N,N
756,756,7AWI,1IRH0954,ACTIVE,Prime Dynamic Dynamics,HERA,2023-07-23,2023-09-05,,ZKV,2,N,N,N
842,842,8VOU,8VOU0842,ACTIVE,Alpha Evolution Corp,VBCW,2007-03-01,2007-10-01,,XRA,5,N,N,N
186,186,8QOK,8QOK0186,CLOSED,Brilliant Visionary Solutions,VBCW,1996-07-30,2003-08-20,2016-03-25,ZKV,3,N,N,N
525,525,0ASO,0ASO0525,ACTIVE,Global Progressive Corp,HERA,2003-01-29,2005-12-15,,XRA,4,N,N,N
487,487,2ESG,2ESG0487,ACTIVE,,YAKT,1991-07-23,2005-12-01,,TXS,3,N,N,N
936,936,3HXG,3HXG0936,ACTIVE,Alpha Revolutionary Solutions,GLKB,1995-06-28,2018-05-15,1992-07-26,TXS,1,Y,Y,Y
537,537,4VMV,7LKI0573,ACTIVE,Creative Strive Group,VBCW,2011-10-11,2012-04-10,2002-05-20,ZKV,4,Y,Y,Y
533,533,5DHE,5DHE0533,HISTORY,Pioneer Forward Group,HERA,2003-10-22,2005-06-15,2021-12-27,ZKV,3,N,N,N
287,287,0LUT,0LUT0287,ACTIVE,Elite Cutting-Edge Systems,VCKM,2023-04-21,2023-08-04,,ZKV,0,N,N,N
611,611,2AOZ,8RVG0014,ACTIVE,Dynamic Sustainable Consulting,XEXM,2016-05-14,2016-05-22,2013-03-22,ZKV,1,Y,Y,Y
570,570,9DFJ,1ELR0992,ACTIVE,Fusion Dynamic Group,HAYQ,2005-11-09,2012-03-01,,ZKV,0,N,N,N
228,228,5QRG,5QRG0228,ACTIVE,Alpha Visionary Systems,WASB,2018-02-13,2023-05-15,,XRA,3,N,N,N
97,97,9PRM,9PRM0097,ACTIVE,,VCKM,2023-02-07,2023-03-07,,TXS,0,N,N,N
797,797,0QGV,3HUD0850,ACTIVE,Strategic Revolutionary Enterprises,UANS,2010-10-20,2019-11-29,2006-02-18,XRA,4,Y,Y,Y
145,145,6MFJ,6MFJ0145,ACTIVE,Pioneer Synergistic Solutions,VBCW,2008-11-23,2010-06-12,,ZKV,2,N,N,N
566,566,1DJK,6RWT0543,ACTIVE,Creative Evolution Systems,GLKB,2022-01-16,2022-02-14,,TXS,4,N,N,N
380,380,8VOX,8VOX0380,ACTIVE,Alpha Synergistic Co,HERA,2003-11-13,2018-04-15,,TXS,1,N,N,N
850,850,3HUD,3HUD0850,HISTORY,,WASB,2007-08-09,2007-09-23,2020-08-31,XRA,0,N,N,N
831,831,9SSD,3TAF0126,ACTIVE,Infinite Synergy Solutions,UANS,1990-04-24,2006-07-15,,TXS,2,N,N,N
560,560,3QJO,1JSX0800,CLOSED,Flexible Dynamic Dynamics,WASB,2009-01-06,2009-05-02,2010-12-04,XRA,5,N,N,N
910,910,5QPG,5QPG0910,CLOSED,Prime Precision Technologies,HERA,1998-11-30,2019-07-11,2021-03-29,TXS,1,N,N,N
99,99,5LQL,9HBX0666,ACTIVE,Omega Vision Innovations,XEXM,2022-04-06,2022-05-11,,XRA,0,N,N,N
287,287,5EVG,5EVG0287,HISTORY,Excellent Impactful Industries,VCKM,1997-06-27,2008-12-27,2009-11-13,XRA,1,N,N,N
109,109,9KQJ,0YSB0536,ACTIVE,Brilliant Impactful Services,VBCW,2010-01-20,2015-11-16,,ZKV,5,N,N,N
923,923,8IIO,8IIO0923,ACTIVE,Ultimate Cutting-Edge Enterprises,XEXM,1998-10-12,2016-03-19,1998-08-31,TXS,0,Y,Y,Y
914,914,5DYL,4XKK0560,ACTIVE,,GLKB,2011-04-06,2022-11-27,,TXS,5,N,N,N
954,954,4TFK,8LLN0774,ACTIVE,Infinite Smart Solutions,VCKM,2005-06-29,2018-12-03,1991-06-11,XRA,4,Y,Y,Y
725,725,5DLZ,2GGI1000,ACTIVE,Tech Revolutionary Group,VCKM,2011-05-04,2013-10-13,,XRA,5,N,N,N
407,407,9NHE,9NHE0407,ACTIVE,Prime Digital Solutions,XEXM,2011-11-09,,,TXS,2,N,N,N
536,536,3FJT,3FJT0536,ACTIVE,,VCKM,1997-04-23,2022-11-07,,ZKV,2,N,N,N
405,405,8ETD,3HOR0691,ACTIVE,Prime Synergy Solutions,HERA,1994-05-04,2011-11-15,,XRA,0,N,N,N
938,938,9JTK,9JTK0938,ACTIVE,Elite Tech Services,VCKM,2018-07-01,2021-02-20,,XRA,3,N,N,N
254,254,6LEA,6LEA0254,HISTORY,Superior Strive Solutions,UANS,2003-11-30,2007-04-06,2023-08-28,XRA,1,N,N,N
296,296,8AEK,2MTW0987,ACTIVE,Excellent Precision Labs,VCKM,2013-11-17,2015-10-30,,XRA,4,N,N,N
128,128,2AEX,5RZC0809,ACTIVE,Omega Precision Labs,VBCW,1993-09-25,2010-11-24,,ZKV,0,N,N,N
322,322,5ERN,5ERN0322,ACTIVE,Tech Strategic Consulting,VCKM,2003-07-15,2014-10-19,,ZKV,1,N,N,N
807,807,3OPT,6IYY0439,ACTIVE,Flexible Progressive Systems,VCKM,1994-02-13,2004-02-13,1992-07-18,TXS,4,Y,Y,Y
124,124,3NNM,3NNM0124,ACTIVE,Ultimate Future Innovations,GLKB,1990-02-16,2000-02-16,,ZKV,4,N,N,N
353,353,9LMM,9LMM0353,ACTIVE,Mega Visionary Networks,HERA,1999-07-14,2003-08-09,,XRA,0,N,N,N
509,509,2DWX,2DWX0509,ACTIVE,Creative Strive Co,HAYQ,1995-03-19,2000-07-23,,XRA,5,N,N,N
167,167,0NVS,0NVS0167,ACTIVE,Global Ingenious Consulting,YAKT,2001-06-27,2010-11-07,,XRA,4,N,N,N
167,167,0OPA,0OPA0167,ACTIVE,Brilliant Transformative Solutions,UANS,2008-10-22,2020-12-07,,TXS,1,N,N,N
791,791,9XSJ,9XSJ0791,HISTORY,,XEXM,2007-01-22,2018-03-28,2022-07-15,ZKV,5,N,N,N
10,10,1PBS,1PBS0010,ACTIVE,,VCKM,1999-10-27,2022-10-21,,TXS,0,N,N,N
746,746,9STJ,9STJ0746,CLOSED,Vibrant Transformative Solutions,HAYQ,2003-08-30,2004-02-17,2013-02-08,TXS,0,N,N,N
36,36,9CJW,9LWT0461,ACTIVE,Diverse Smart Solutions,UANS,2019-11-17,,,TXS,4,N,N,N
256,256,1MKV,1MKV0256,HISTORY,Global Digital Solutions,HAYQ,1992-01-13,,1991-03-19,XRA,3,N,Y,N
25,25,6FXQ,6FXQ0025,CLOSED,Excellent Inspire Group,YAKT,2003-02-23,2020-06-20,2022-11-05,XRA,3,N,N,N
752,752,2SCM,2SCM0752,ACTIVE,Infinite Synergistic Consulting,HERA,2005-03-08,2017-12-27,,ZKV,1,N,N,N
716,716,4QWI,4QWI0716,ACTIVE,Proactive Digital Innovations,GLKB,2019-06-26,2022-09-11,,ZKV,4,N,N,N
881,881,3RIS,3RIS0881,ACTIVE,Proactive Revolutionary Enterprises,VCKM,2019-10-19,2021-08-06,2000-05-02,XRA,2,Y,Y,Y
88,88,9OVE,4ZFN0345,CLOSED,Apex First Enterprises,VCKM,2011-05-29,2021-08-11,1991-08-09,TXS,3,Y,Y,N
552,552,6RRP,7XIO0351,ACTIVE,Innovative Progressive Enterprises,VBCW,2017-09-09,2018-04-20,1991-08-11,ZKV,1,Y,Y,Y
936,936,3UQT,9NHE0407,ACTIVE,Creative Innovative Enterprises,GLKB,2022-07-27,2022-10-27,,ZKV,3,N,N,N
823,823,5LEO,5LEO0823,ACTIVE,,HERA,2023-06-17,2023-09-16,2006-10-02,ZKV,3,Y,Y,Y
455,455,4VRP,4VRP0455,HISTORY,Swift Ingenious Group,VBCW,2003-09-01,2003-10-21,2010-06-27,TXS,2,N,N,N
336,336,3RXL,8QEP0693,ACTIVE,Diverse Precision Innovations,VCKM,2002-11-08,2003-09-18,,XRA,4,N,N,N
565,565,1SUZ,9AFH0747,ACTIVE,Infinite Forward Enterprises,GLKB,2013-09-20,2019-08-27,,TXS,0,N,N,N
818,818,0NLL,0NLL0818,ACTIVE,Mega Tech Enterprises,VCKM,2008-04-30,2010-10-13,,TXS,2,N,N,N
258,258,5RQV,8MRV0492,ACTIVE,Fusion Visionary Group,XEXM,2015-11-24,2023-02-21,,ZKV,2,N,N,N
810,810,1AMH,1AMH0810,CLOSED,Prime Smart Networks,VBCW,2020-03-27,2021-01-15,2022-12-27,TXS,0,N,N,N
173,173,2MOU,7YRF0089,ACTIVE,,WASB,2021-01-24,2021-10-25,,ZKV,1,N,N,N
843,843,0IMV,0IMV0843,CLOSED,Tech Creative Enterprises,XEXM,2021-01-27,2023-11-09,2024-01-02,ZKV,3,N,N,N
7,7,2WAN,2WAN0007,CLOSED,Diverse Dynamic Technologies,VBCW,2008-11-27,2022-06-01,1998-07-09,ZKV,5,Y,Y,N
557,557,6EOV,6EOV0557,ACTIVE,Flexible Synergy Dynamics,UANS,1994-09-02,2000-07-29,,XRA,2,N,N,N
817,817,4NQV,4NQV0817,ACTIVE,Dynamic Strive Group,WASB,1994-08-03,1995-02-11,,XRA,1,N,N,N
333,333,1IWH,1IWH0333,ACTIVE,Apex Tech Enterprises,GLKB,2005-11-03,2019-01-21,,XRA,0,N,N,N
848,848,9DMI,9DMI0848,CLOSED,Superior Dynamic Solutions,UANS,2005-11-19,2009-02-10,2013-10-19,ZKV,4,N,N,N
907,907,2VTE,6DKP0312,ACTIVE,Omega Future Innovations,HAYQ,2016-05-28,2021-11-09,,XRA,2,N,N,N
729,729,7VGO,7VGO0729,ACTIVE,Epic Synergistic Enterprises,WASB,2021-03-22,2023-09-21,,ZKV,3,N,N,N
852,852,5LTM,5LTM0852,CLOSED,Strategic Inspiration Solutions,XEXM,1999-03-11,2009-07-24,2023-11-04,XRA,5,N,N,N
625,625,9HAG,9HAG0625,ACTIVE,Creative First Corp,YAKT,2000-08-25,2006-06-22,,ZKV,5,N,N,N
375,375,4MQA,6MFJ0145,ACTIVE,,XEXM,2016-03-14,2017-08-12,,ZKV,3,N,N,N
746,746,1STD,1STD0746,ACTIVE,Ultimate Innovative Group,VCKM,2016-08-13,2022-10-23,,ZKV,1,N,N,N
765,765,3ERA,3ERA0765,ACTIVE,Epic Strive Solutions,UANS,2005-08-29,2007-08-27,2002-08-04,ZKV,1,Y,Y,Y
994,994,7YLW,1IKV0319,ACTIVE,Fusion Revolutionary Technologies,UANS,2002-03-08,2009-07-06,,TXS,5,N,N,N
558,558,3HSH,8MGK0315,CLOSED,,HAYQ,2003-06-06,2008-05-01,2008-07-17,TXS,4,N,N,N
735,735,3ZNC,3ZNC0735,ACTIVE,Tech Vision Group,GLKB,1996-03-13,2011-02-13,,XRA,5,N,N,N
744,744,7MXO,7MXO0744,ACTIVE,,HAYQ,2009-11-23,2018-05-29,,TXS,5,N,N,N
57,57,3FAX,5OLI0208,ACTIVE,Pioneer Visionary Enterprises,YAKT,2022-07-14,2023-11-28,,TXS,2,N,N,N
734,734,7ZFC,7ZFC0734,ACTIVE,,WASB,2003-09-01,2005-07-31,,XRA,2,N,N,N
638,638,1FAZ,1ZNU0031,ACTIVE,Proactive Ingenious Innovations,WASB,2013-05-16,2023-11-07,,ZKV,0,N,N,N
723,723,0GNH,0GNH0723,ACTIVE,Innovative Ingenious Solutions,YAKT,2011-11-23,2014-01-14,,ZKV,4,N,N,N
498,498,9AIP,9AIP0498,ACTIVE,Mega Synergistic Labs,XEXM,2017-12-21,2021-05-14,,TXS,5,N,N,N
444,444,5HJT,3MKN0497,ACTIVE,,VBCW,1999-08-24,2018-07-23,1993-02-15,TXS,0,Y,Y,Y
775,775,1STE,1STE0775,ACTIVE,Ultimate Sustainable Labs,HAYQ,2008-10-26,2018-03-17,,TXS,4,N,N,N
998,998,3FLE,3FLE0998,ACTIVE,,VCKM,1991-08-17,2005-03-20,,ZKV,1,N,N,N
563,563,1QFB,0MCI0589,ACTIVE,Fusion Creative Consulting,WASB,1998-12-26,2023-05-13,,TXS,5,N,N,N
669,669,6GTB,6GTB0669,ACTIVE,,UANS,2013-07-31,2021-08-29,,XRA,4,N,N,N
30,30,1ADZ,1IKV0319,ACTIVE,Apex Cutting-Edge Technologies,YAKT,2012-05-13,2017-10-22,,TXS,1,N,N,N
530,530,6AUD,0LEX0507,ACTIVE,Strategic Strategic Enterprises,VBCW,2008-08-26,2015-05-30,,ZKV,1,N,N,N
6,6,1QCQ,1QCQ0006,CLOSED,Dynamic Synergistic Systems,VBCW,2016-09-28,2019-08-25,2023-05-15,XRA,4,N,N,N
305,305,8HTN,8EKC0162,HISTORY,Prime Sustainable Enterprises,YAKT,1993-02-14,2012-03-26,2021-07-11,XRA,4,N,N,N
604,604,1SUZ,1SUZ0604,ACTIVE,Apex Sustainable Enterprises,YAKT,2017-12-01,2024-01-10,,XRA,0,N,N,N
434,434,7MFZ,2ZVV0188,HISTORY,,HERA,2002-06-01,2016-02-03,2016-07-18,XRA,0,N,N,N
479,479,4JYY,4JYY0479,ACTIVE,Ultimate Ingenious Co,VBCW,2003-07-27,,,TXS,4,N,N,N
737,737,3HQR,3HQR0737,ACTIVE,,YAKT,2002-03-10,2003-10-09,,XRA,3,N,N,N
398,398,6RDK,6RDK0398,ACTIVE,Ultimate Synergy Enterprises,YAKT,1999-07-31,2021-08-19,,ZKV,1,N,N,N
183,183,4IFR,4IFR0183,ACTIVE,Omega Inspiration Networks,UANS,2013-07-19,2019-03-08,,ZKV,5,N,N,N
403,403,5GCN,0IMV0843,HISTORY,Mega Visionary Consulting,WASB,1997-08-19,2010-02-02,2020-01-27,TXS,1,N,N,N
984,984,0KKZ,0KKZ0984,ACTIVE,Excellent Global Ventures,WASB,1997-02-28,2003-11-12,1991-06-04,TXS,4,Y,Y,Y
121,121,0EXW,8QEP0693,ACTIVE,Creative Digital Corp,HERA,2002-05-13,2013-02-13,,TXS,2,N,N,N
461,461,5TBY,8RVG0014,ACTIVE,Creative Synergistic Services,WASB,2007-02-27,2012-02-22,,ZKV,0,N,N,N
346,346,7EIA,3FAN0533,ACTIVE,,WASB,2000-02-03,2005-07-21,1992-01-13,XRA,1,Y,Y,Y
815,815,7PDK,7PDK0815,ACTIVE,Infinite Visionary Enterprises,VBCW,2022-06-19,2023-04-13,,TXS,3,N,N,N
69,69,4OTS,9UVJ0691,ACTIVE,Prime Transformative Enterprises,XEXM,1991-09-18,2004-05-30,,XRA,5,N,N,N
748,748,5EXZ,5EXZ0748,ACTIVE,Acme Smart Solutions,HAYQ,2005-02-03,2011-09-28,,TXS,2,N,N,N
291,291,8HWX,7LJW0356,ACTIVE,Strategic Impactful Co,XEXM,2005-01-29,2006-08-08,,TXS,0,N,N,N
676,676,5RYT,5RYT0676,ACTIVE,Apex Inspire Technologies,HERA,2013-05-13,2021-10-22,,TXS,4,N,N,N
444,444,9NKO,1XZL0498,HISTORY,Tech Power Innovations,VBCW,2015-05-02,2015-11-24,2016-02-16,ZKV,2,N,N,N
347,347,6QUB,6QUB0347,ACTIVE,Alpha Inspiration Solutions,HAYQ,1996-10-28,2002-04-19,,ZKV,1,N,N,N
559,559,0JOQ,0JOQ0559,ACTIVE,Brilliant Sustainable Enterprises,UANS,1990-12-08,2006-05-26,,TXS,3,N,N,N
542,542,1DPY,1DPY0542,ACTIVE,Fusion Evolution Consulting,GLKB,1995-01-25,2015-07-18,,TXS,0,N,N,N
108,108,8CIA,9EQT0592,ACTIVE,Vibrant Visionary Enterprises,GLKB,1996-07-05,2014-11-28,,TXS,2,N,N,N
907,907,8ZQN,8ZQN0907,ACTIVE,Brilliant Impactful Enterprises,YAKT,1998-06-05,2003-11-18,,ZKV,0,N,N,N
508,508,5NPF,5NPF0508,ACTIVE,Visionary Evolve Enterprises,UANS,2011-01-05,2018-10-15,,ZKV,2,N,N,N
840,840,8KQL,2MTW0987,CLOSED,Excellent Innovative Systems,GLKB,2000-05-04,2013-09-26,2020-04-06,TXS,3,N,N,N
971,971,3IFB,3IFB0971,HISTORY,Brilliant Sustainable Innovations,XEXM,1995-04-09,2015-12-16,2019-05-21,ZKV,5,N,N,N
721,721,0WRJ,0WRJ0721,ACTIVE,Swift Smart Ventures,UANS,1998-11-10,2023-01-23,,XRA,3,N,N,N
116,116,5WPP,5WPP0116,ACTIVE,Ultimate Impactful Innovations,UANS,2003-09-01,2015-12-05,,TXS,2,N,N,N
921,921,9WDK,4UDZ0676,ACTIVE,Fusion Ingenious Enterprises,VBCW,2009-12-28,2021-10-26,,TXS,4,N,N,N
939,939,7ZMC,7ZMC0939,CLOSED,,VCKM,1995-02-01,1997-10-08,2010-09-25,ZKV,1,N,N,N
698,698,3WBO,3WBO0698,ACTIVE,Diverse Visionary Enterprises,WASB,2022-06-13,2023-05-04,,ZKV,5,N,N,N
196,196,1CJA,1XZL0498,ACTIVE,Apex Creative Innovations,WASB,2017-11-23,2020-12-23,,XRA,0,N,N,N
176,176,7HYI,6WZX0187,HISTORY,,HAYQ,2006-11-14,2009-01-28,1996-01-17,TXS,2,Y,Y,N
653,653,0JOT,6WAX0230,ACTIVE,Superior Strive Systems,HAYQ,2021-12-21,2023-04-13,,XRA,5,N,N,N
467,467,4YDY,6MFJ0145,ACTIVE,,UANS,2018-05-16,2022-08-05,2017-07-11,XRA,4,Y,Y,Y
956,956,7YKS,7YKS0956,ACTIVE,Alpha Ingenious Group,UANS,2017-04-21,2021-03-22,2010-07-27,XRA,0,Y,Y,Y
205,205,4SBR,5EEU0699,ACTIVE,Fusion Forward Consulting,YAKT,1999-08-12,2014-08-05,,TXS,0,N,N,N
624,624,7WQN,7WQN0624,ACTIVE,Elite Synergy Enterprises,XEXM,2020-08-15,2022-05-24,,XRA,3,N,N,N
461,461,9LWT,1ZNU0031,ACTIVE,Infinite Smart Solutions,YAKT,2012-01-28,2013-11-26,,ZKV,4,N,N,N
51,51,1XQK,1XQK0051,ACTIVE,Infinite Revolutionary Dynamics,HERA,2022-07-23,2022-12-30,,XRA,3,N,N,N
849,849,7JMA,7JMA0849,ACTIVE,Fusion Forward Technologies,HERA,2012-02-01,2017-12-26,,XRA,3,N,N,N
616,616,9LIZ,9LIZ0616,ACTIVE,Diverse Synergy Industries,VCKM,2018-05-18,2018-07-14,,ZKV,0,N,N,N
950,950,2YEF,2HCD0545,ACTIVE,,YAKT,2006-10-21,2007-04-05,,ZKV,1,N,N,N
800,800,1JSX,1JSX0800,ACTIVE,Infinite Strategic Group,HAYQ,1996-09-27,2000-07-21,,TXS,4,N,N,N
774,774,3ARO,3ARO0774,CLOSED,Alpha Creative Solutions,VCKM,2017-06-29,2018-02-09,2022-12-06,ZKV,3,N,N,N
377,377,1NMS,1NMS0377,HISTORY,Pioneer Transformative Networks,HAYQ,2021-03-31,2023-05-28,2023-11-18,ZKV,1,N,N,N
140,140,5QOQ,5QOQ0140,ACTIVE,Superior Vision Solutions,HERA,2003-01-29,2013-08-25,2002-08-31,TXS,3,Y,Y,Y
740,740,0HLO,0HLO0740,ACTIVE,Swift Tech Enterprises,UANS,2004-05-27,2021-08-26,,XRA,2,N,N,N
550,550,1YER,2KMH0627,ACTIVE,,WASB,2020-02-13,2023-12-09,,TXS,0,N,N,N
146,146,5OGV,5OGV0146,ACTIVE,Apex Strive Ventures,HAYQ,2008-06-19,,,TXS,4,N,N,N
44,44,6OLS,7KAW0243,ACTIVE,Diverse Forward Consulting,VBCW,2000-09-30,2005-01-12,,XRA,4,N,N,N
561,561,7IDU,9HOQ0683,ACTIVE,Alpha Evolve Innovations,UANS,2014-06-23,2018-03-12,,TXS,5,N,N,N
731,731,4ECK,4ECK0731,ACTIVE,Pioneer Digital Innovations,HERA,1998-09-11,2023-09-30,,XRA,0,N,N,N
802,802,0LCW,0LCW0802,ACTIVE,Global Global Dynamics,HAYQ,1996-01-05,2020-02-04,,ZKV,3,N,N,N
794,794,6LBV,6LBV0794,HISTORY,Mega Advanced Enterprises,HAYQ,2009-01-10,2020-04-17,2022-10-11,TXS,4,N,N,N
987,987,2MTW,2MTW0987,ACTIVE,Superior Digital Group,VBCW,2012-07-13,2019-09-12,2001-05-27,ZKV,1,Y,Y,Y
430,430,1SIE,1SIE0430,ACTIVE,Strategic Synergistic Solutions,HERA,2006-07-18,2019-07-30,,TXS,1,N,N,N
830,830,2EMY,1JSX0800,CLOSED,Flexible Digital Ventures,UANS,2003-08-24,2018-07-30,2023-01-13,XRA,2,N,N,N
380,380,2ALN,2ACP0703,HISTORY,Tech Inspiration Group,VBCW,2012-11-14,2016-04-07,2018-05-30,TXS,2,N,N,N
500,500,5HTS,5HTS0500,ACTIVE,Apex Revolutionary Technologies,HAYQ,2021-07-15,2022-03-02,2009-12-29,TXS,5,Y,Y,Y
332,332,2TNQ,0LCW0802,CLOSED,Brilliant Smart Dynamics,HERA,1996-08-02,2003-11-12,2019-02-13,TXS,2,N,N,N
455,455,9BRZ,9BRZ0455,CLOSED,Pioneer Creative Enterprises,GLKB,2017-04-03,2019-07-10,2019-10-09,ZKV,2,N,N,N
636,636,0CUI,0CUI0636,ACTIVE,Epic Revolutionary Industries,XEXM,2006-04-06,2020-11-08,,XRA,3,N,N,N
470,470,6STC,3LMR0790,ACTIVE,Dynamic Global Enterprises,UANS,1992-06-18,1998-05-02,1990-02-04,TXS,3,Y,Y,Y
525,525,5MUW,1JOH0344,ACTIVE,Global Cutting-Edge Technologies,VBCW,1990-08-06,2017-08-25,,TXS,3,N,N,N
404,404,8EMO,0CUI0636,ACTIVE,Visionary Tech Solutions,XEXM,2003-12-08,2020-01-23,,XRA,2,N,N,N
449,449,9ODT,9ODT0449,ACTIVE,Ultimate Innovative Networks,XEXM,2021-05-04,2022-06-26,,ZKV,0,N,N,N
343,343,3WSL,2DKM0400,ACTIVE,Epic Sustainable Enterprises,XEXM,2016-02-18,2021-06-15,,ZKV,2,N,N,N
172,172,8SUG,1GEZ0255,ACTIVE,Fusion Innovative Technologies,VBCW,2023-05-19,2024-01-22,2012-05-28,TXS,4,Y,Y,Y
